country_group,traveller_type_Couple,traveller_type_Family,traveller_type_Solo,user_gender_Male,user_gender_Other,age,diff_cleanliness,diff_comfort,diff_facilities,diff_overall_vs_star,diff_location,diff_staff,diff_value_for_money
East_Asia,False,False,True,True,False,3,-0.7999999999999989,0.09999999999999964,-0.7999999999999989,4.1,0.3000000000000007,0.5,0.09999999999999964
Oceania,False,False,True,False,False,3,-0.20000000000000107,0.0,-0.6999999999999993,4.1,0.3000000000000007,0.3000000000000007,0.1999999999999993
East_Asia,True,False,False,False,False,3,0.5,0.29999999999999893,-0.40000000000000036,4.1,-0.3000000000000007,-0.5,0.0
Western_Europe,False,True,False,True,False,2,0.5999999999999996,-0.5,0.1999999999999993,4.199999999999999,-0.1999999999999993,-0.5999999999999996,0.29999999999999893
East_Asia,False,True,False,False,False,3,0.29999999999999893,0.09999999999999964,0.5999999999999996,4.199999999999999,-0.40000000000000036,0.09999999999999964,-0.1999999999999993
Oceania,False,False,True,False,True,3,-0.7000000000000011,-0.5999999999999996,-0.6999999999999993,3.8000000000000007,0.40000000000000036,0.09999999999999964,-0.10000000000000142
Southeast_Asia,False,False,False,False,False,4,-0.7999999999999989,-0.29999999999999893,-0.09999999999999964,3.8000000000000007,-0.09999999999999964,-0.29999999999999893,-0.9000000000000004
Middle_East,True,False,False,True,False,3,0.5,0.40000000000000036,-0.6999999999999993,4.199999999999999,-0.40000000000000036,-0.09999999999999964,-0.09999999999999964
East_Asia,True,False,False,False,False,2,0.40000000000000036,-0.1999999999999993,-1.1000000000000014,3.8000000000000007,-0.3000000000000007,-0.3000000000000007,0.0
Western_Europe,True,False,False,False,False,3,0.40000000000000036,0.0,-0.5999999999999996,4.0,0.0,-0.6999999999999993,-0.1999999999999993
Western_Europe,False,False,True,False,False,3,-0.09999999999999964,-0.3999999999999986,-0.5,3.9000000000000004,-0.3000000000000007,0.5,0.5999999999999996
Southeast_Asia,False,True,False,False,True,2,-0.09999999999999964,0.09999999999999964,0.5,4.1,-0.6999999999999993,-0.5,0.5
Oceania,False,True,False,True,False,2,0.29999999999999893,0.1999999999999993,0.5999999999999996,4.0,-1.0,-0.40000000000000036,0.5
East_Asia,False,True,False,False,False,3,0.40000000000000036,0.1999999999999993,-0.10000000000000142,4.1,0.09999999999999964,-0.5,0.3000000000000007
East_Asia,False,False,True,True,False,5,-0.6999999999999993,-0.3000000000000007,-0.9000000000000004,4.0,0.09999999999999964,0.5,1.0
Africa,False,True,False,False,False,1,0.3999999999999986,0.5,0.0,3.8000000000000007,-0.1999999999999993,-0.3999999999999986,-0.09999999999999964
Western_Europe,True,False,False,True,False,2,0.0,-0.1999999999999993,-0.20000000000000107,4.1,0.09999999999999964,0.0,-0.1999999999999993
South_Asia,False,True,False,True,False,4,0.29999999999999893,0.29999999999999893,0.0,4.0,-0.09999999999999964,0.1999999999999993,0.40000000000000036
North_America,False,False,False,True,False,4,-0.5,-0.8000000000000007,0.0,3.9000000000000004,0.0,0.3000000000000007,-0.5
Western_Europe,False,False,False,True,False,1,-0.8999999999999986,-0.1999999999999993,0.1999999999999993,3.9000000000000004,0.1999999999999993,-0.3000000000000007,-0.8999999999999995
Oceania,False,False,True,False,False,2,-0.09999999999999964,-0.09999999999999964,-0.3000000000000007,4.199999999999999,0.09999999999999964,0.7999999999999989,0.7999999999999989
East_Asia,False,False,False,True,False,2,-1.0,-0.5,0.40000000000000036,3.9000000000000004,0.0,0.09999999999999964,-1.1000000000000005
Eastern_Europe,False,False,False,True,False,2,-0.5999999999999996,-0.10000000000000142,0.40000000000000036,3.9000000000000004,-0.1999999999999993,-0.29999999999999893,-0.29999999999999893
Middle_East,False,False,False,True,False,2,-0.5,0.0,0.1999999999999993,4.0,0.5999999999999996,0.09999999999999964,-0.9000000000000004
Western_Europe,True,False,False,True,False,4,0.40000000000000036,0.3000000000000007,-0.6999999999999993,4.300000000000001,0.20000000000000107,0.10000000000000142,0.09999999999999964
Southeast_Asia,False,False,True,False,False,2,-0.29999999999999893,0.09999999999999964,-0.7000000000000011,4.1,-0.5,0.40000000000000036,0.7999999999999989
East_Asia,True,False,False,False,False,1,0.5999999999999996,0.09999999999999964,-0.40000000000000036,4.0,-0.09999999999999964,-0.6000000000000014,-0.5999999999999996
Southeast_Asia,True,False,False,True,False,3,0.40000000000000036,0.3000000000000007,-0.7000000000000011,4.199999999999999,0.3000000000000007,0.0,-0.20000000000000107
Oceania,False,False,False,True,False,3,-0.20000000000000107,0.10000000000000142,-0.5,3.9000000000000004,0.09999999999999964,0.0,-0.5
Southeast_Asia,False,False,True,True,False,4,-0.5,-0.5999999999999996,-0.20000000000000107,4.1,-0.29999999999999893,0.7000000000000011,0.7999999999999989
Western_Europe,False,True,False,False,False,5,0.7000000000000011,0.09999999999999964,0.0,4.1,-1.0,-0.5,0.3000000000000007
Africa,True,False,False,True,False,1,0.6999999999999993,0.7000000000000011,-0.40000000000000036,3.8000000000000007,-0.40000000000000036,-0.5999999999999996,0.29999999999999893
Southeast_Asia,False,True,False,False,False,3,0.1999999999999993,-0.5,-0.1999999999999993,4.0,-0.7000000000000011,0.3000000000000007,0.5
Middle_East,True,False,False,False,True,2,0.3999999999999986,0.40000000000000036,-0.5999999999999996,4.199999999999999,0.09999999999999964,-0.09999999999999964,-0.40000000000000036
Middle_East,True,False,False,True,False,1,0.3999999999999986,0.09999999999999964,-0.7999999999999989,4.199999999999999,0.1999999999999993,-0.40000000000000036,0.0
North_America,False,True,False,True,False,5,0.3000000000000007,0.0,0.6999999999999993,3.9000000000000004,-0.5,0.0,-0.09999999999999964
East_Asia,False,False,True,False,False,5,-0.29999999999999893,-0.5999999999999996,0.0,4.1,0.0,0.5,0.1999999999999993
Middle_East,True,False,False,True,False,1,0.7000000000000011,0.1999999999999993,-1.0000000000000009,4.0,0.1999999999999993,0.0,-0.1999999999999993
North_America,False,False,False,True,False,2,-0.5,-0.7000000000000011,0.40000000000000036,3.6999999999999993,-0.3000000000000007,0.3000000000000007,-0.7000000000000002
Oceania,True,False,False,True,False,2,-0.20000000000000107,0.10000000000000142,-1.0,3.9000000000000004,0.40000000000000036,-0.5,-0.40000000000000036
Southeast_Asia,False,False,False,True,False,1,-1.0,-0.29999999999999893,-0.5,3.9000000000000004,0.3000000000000007,-0.09999999999999964,-0.5000000000000009
East_Asia,True,False,False,False,True,2,0.20000000000000107,0.09999999999999964,-1.200000000000001,3.8000000000000007,-0.1999999999999993,0.0,-0.39999999999999947
South_America,True,False,False,True,False,3,-0.09999999999999964,0.1999999999999993,-0.3999999999999986,3.6999999999999993,-0.40000000000000036,0.0,-0.09999999999999964
Western_Europe,False,True,False,True,False,4,0.5999999999999996,0.40000000000000036,0.09999999999999964,4.300000000000001,-0.5999999999999996,0.09999999999999964,0.40000000000000036
Western_Europe,False,False,True,False,False,5,-0.5999999999999996,-0.6999999999999993,0.0,4.1,0.09999999999999964,0.5,0.0
East_Asia,False,True,False,True,False,5,0.20000000000000107,0.0,0.7000000000000011,4.300000000000001,-0.6999999999999993,0.40000000000000036,0.40000000000000036
Africa,False,False,False,True,False,5,-0.3000000000000007,-0.1999999999999993,0.20000000000000107,3.5999999999999996,-0.09999999999999964,-0.1999999999999993,-0.3000000000000007
Middle_East,False,True,False,False,False,3,0.0,0.1999999999999993,-0.09999999999999964,4.1,-0.40000000000000036,-0.40000000000000036,0.1999999999999993
Oceania,True,False,False,False,False,3,-0.20000000000000107,0.3000000000000007,-0.5,3.8000000000000007,-0.3000000000000007,-0.09999999999999964,-0.09999999999999964
Africa,False,True,False,False,False,3,0.7000000000000011,0.5999999999999996,0.09999999999999964,3.9000000000000004,0.0,0.09999999999999964,0.09999999999999964
Southeast_Asia,False,True,False,False,True,4,-0.1999999999999993,-0.1999999999999993,0.0,4.0,-0.5999999999999996,-0.1999999999999993,0.1999999999999993
Western_Europe,False,False,False,False,False,3,-0.6000000000000014,0.09999999999999964,-0.1999999999999993,3.6999999999999993,-0.29999999999999893,-0.5,-0.6999999999999993
Africa,False,True,False,False,False,3,0.0,0.5,0.09999999999999964,3.6999999999999993,-0.8000000000000007,0.40000000000000036,0.5
Western_Europe,False,True,False,True,False,4,0.20000000000000107,0.0,0.6999999999999993,4.199999999999999,-0.1999999999999993,0.09999999999999964,-0.20000000000000107
North_America,True,False,False,True,False,2,0.5999999999999996,0.5999999999999996,-0.3000000000000007,4.0,0.09999999999999964,-0.09999999999999964,-0.5
Eastern_Europe,True,False,False,False,False,5,0.20000000000000107,-0.10000000000000142,-0.1999999999999993,3.8000000000000007,-0.1999999999999993,-0.7999999999999989,-0.40000000000000036
Eastern_Europe,False,True,False,True,False,4,0.5999999999999996,-0.10000000000000142,0.5,4.1,-0.09999999999999964,-0.1999999999999993,-0.1999999999999993
North_America,False,True,False,True,False,5,0.5999999999999996,-0.3000000000000007,0.40000000000000036,4.199999999999999,-0.7000000000000011,0.10000000000000142,-0.10000000000000142
East_Asia,False,False,True,False,False,2,-0.6000000000000014,-0.20000000000000107,-0.29999999999999893,4.0,0.1999999999999993,-0.20000000000000107,0.3000000000000007
South_Asia,False,False,True,True,False,1,-0.5,-0.7000000000000011,0.3000000000000007,3.8000000000000007,-0.09999999999999964,0.09999999999999964,0.8000000000000007
Middle_East,False,True,False,True,False,5,0.5999999999999996,0.40000000000000036,0.1999999999999993,4.199999999999999,0.0,-0.09999999999999964,0.1999999999999993
North_America_Mexico,False,False,True,False,False,2,0.20000000000000107,-0.5999999999999996,0.1999999999999993,3.8000000000000007,0.3000000000000007,0.3000000000000007,0.1999999999999993
Western_Europe,True,False,False,False,False,3,0.09999999999999964,0.0,-0.9000000000000004,3.6999999999999993,0.09999999999999964,-0.8000000000000007,-0.3000000000000007
Western_Europe,False,False,True,True,False,2,-0.6999999999999993,-0.40000000000000036,0.09999999999999964,4.1,0.10000000000000142,0.5999999999999996,0.29999999999999893
Oceania,False,False,False,False,True,3,-0.7000000000000011,-0.7999999999999989,0.09999999999999964,3.8000000000000007,0.0,0.40000000000000036,-1.0000000000000009
Oceania,False,False,True,False,False,5,-0.3000000000000007,-0.09999999999999964,-0.09999999999999964,4.0,0.09999999999999964,0.0,0.09999999999999964
South_America,False,True,False,True,False,3,0.6999999999999993,-0.09999999999999964,0.0,3.9000000000000004,-0.6999999999999993,0.5,0.0
Western_Europe,True,False,False,True,False,4,0.3000000000000007,0.40000000000000036,-0.09999999999999964,4.1,0.0,-0.5,-0.6999999999999993
Middle_East,True,False,False,True,False,3,0.5999999999999996,0.6999999999999993,-0.6000000000000014,4.0,0.29999999999999893,-0.8000000000000007,-0.1999999999999993
North_America,False,True,False,True,False,5,0.5,0.5,0.40000000000000036,4.1,0.0,0.09999999999999964,0.0
South_America,False,False,True,False,False,4,-0.3000000000000007,-0.3999999999999986,-0.40000000000000036,3.9000000000000004,-0.1999999999999993,0.1999999999999993,0.9000000000000004
Western_Europe,False,False,True,True,False,3,-0.5999999999999996,-0.40000000000000036,-0.3000000000000007,4.1,-0.6999999999999993,0.5,0.7999999999999989
East_Asia,False,True,False,False,False,2,0.20000000000000107,-0.1999999999999993,0.1999999999999993,4.1,0.09999999999999964,-0.3000000000000007,0.40000000000000036
Western_Europe,False,False,False,True,False,4,-0.8999999999999986,0.0,-0.09999999999999964,3.9000000000000004,0.0,-0.09999999999999964,-1.0000000000000009
Oceania,True,False,False,False,False,2,0.0,0.6000000000000014,-0.7999999999999989,4.0,0.1999999999999993,-0.5999999999999996,-0.40000000000000036
Oceania,False,True,False,True,False,1,-0.09999999999999964,-0.1999999999999993,0.6999999999999993,3.9000000000000004,-0.20000000000000107,-0.20000000000000107,0.0
East_Asia,False,False,False,False,False,3,-0.9000000000000004,0.09999999999999964,0.20000000000000107,3.9000000000000004,0.09999999999999964,-0.09999999999999964,-1.2000000000000002
Western_Europe,False,False,True,True,False,1,0.0,-0.5999999999999996,-0.3999999999999986,4.1,0.3000000000000007,0.29999999999999893,0.7000000000000011
Western_Europe,True,False,False,True,False,4,0.5999999999999996,0.20000000000000107,-1.0,3.8000000000000007,-0.40000000000000036,-0.6999999999999993,-0.5
Western_Europe,True,False,False,False,False,1,0.5,0.3000000000000007,-0.7000000000000011,3.9000000000000004,0.1999999999999993,-0.6999999999999993,0.1999999999999993
Western_Europe,False,False,False,True,False,4,-0.1999999999999993,-0.09999999999999964,0.29999999999999893,4.1,0.10000000000000142,0.09999999999999964,-0.8000000000000007
South_America,False,True,False,True,False,2,0.5999999999999996,-0.09999999999999964,0.40000000000000036,4.1,0.0,0.0,0.40000000000000036
Africa,True,False,False,True,False,2,0.0,0.5,-0.6999999999999993,3.6999999999999993,-0.09999999999999964,0.20000000000000107,-0.09999999999999964
East_Asia,False,True,False,False,False,2,0.5999999999999996,-0.09999999999999964,0.5,4.199999999999999,-0.9000000000000004,0.3000000000000007,0.09999999999999964
Eastern_Europe,False,False,True,False,False,4,-0.5999999999999996,-0.3000000000000007,-0.1999999999999993,3.9000000000000004,0.5,0.09999999999999964,-0.09999999999999964
East_Asia,True,False,False,True,False,2,0.6999999999999993,0.0,-0.6999999999999993,4.0,-0.3000000000000007,-0.10000000000000142,-0.40000000000000036
Oceania,False,False,False,True,False,3,-0.5,-0.09999999999999964,0.20000000000000107,4.0,0.6999999999999993,-0.5,-0.5
Africa,False,False,True,False,False,1,-0.5999999999999996,-0.09999999999999964,-0.40000000000000036,3.9000000000000004,0.0,-0.1999999999999993,0.29999999999999893
Africa,False,False,True,True,False,2,-0.6000000000000014,-0.3999999999999986,-0.40000000000000036,3.9000000000000004,0.20000000000000107,0.8000000000000007,1.0
East_Asia,False,False,True,False,False,3,-0.6000000000000014,-0.40000000000000036,-0.7999999999999989,3.9000000000000004,-0.3000000000000007,0.5999999999999996,0.3000000000000007
Western_Europe,False,False,True,True,False,4,-0.5,-0.09999999999999964,-0.5999999999999996,4.0,0.0,-0.1999999999999993,0.6000000000000014
North_America,True,False,False,False,False,2,0.3000000000000007,0.7999999999999989,-0.09999999999999964,4.0,-0.3000000000000007,-0.1999999999999993,0.09999999999999964
Oceania,False,False,True,False,False,2,0.09999999999999964,-0.6999999999999993,-0.40000000000000036,4.0,-0.5,0.7999999999999989,0.7999999999999989
Middle_East,True,False,False,False,True,3,-0.1999999999999993,-0.09999999999999964,-0.9000000000000004,3.8000000000000007,0.3999999999999986,0.0,-0.09999999999999964
Southeast_Asia,False,False,False,True,False,1,-0.3000000000000007,-0.8999999999999986,0.3000000000000007,3.8000000000000007,0.0,-0.29999999999999893,-0.8999999999999995
Africa,False,False,True,False,False,3,0.0,0.3000000000000007,-0.1999999999999993,3.9000000000000004,0.1999999999999993,0.5999999999999996,0.6999999999999993
Middle_East,False,False,False,True,False,4,-0.40000000000000036,-0.8000000000000007,0.0,3.6999999999999993,0.3999999999999986,-0.20000000000000107,-0.9000000000000004
North_America,True,False,False,True,False,2,-0.20000000000000107,0.6999999999999993,-1.0999999999999996,4.0,0.0,0.0,-0.40000000000000036
North_America_Mexico,True,False,False,False,False,2,0.7000000000000011,0.6999999999999993,-0.40000000000000036,3.8000000000000007,0.0,-0.5999999999999996,-0.5999999999999996
Oceania,False,False,False,False,False,2,-0.40000000000000036,-0.6999999999999993,0.09999999999999964,4.1,0.6999999999999993,0.40000000000000036,-0.6000000000000014
East_Asia,False,True,False,False,False,3,0.3000000000000007,-0.1999999999999993,-0.09999999999999964,4.199999999999999,-0.09999999999999964,0.3000000000000007,0.29999999999999893
Africa,True,False,False,False,False,5,-0.10000000000000142,0.5,-0.29999999999999893,3.5999999999999996,-0.29999999999999893,-0.29999999999999893,-0.20000000000000107
South_America,True,False,False,True,False,2,-0.1999999999999993,0.7000000000000011,-0.29999999999999893,3.9000000000000004,0.09999999999999964,-0.40000000000000036,0.0
South_Asia,True,False,False,True,False,4,0.6999999999999993,0.09999999999999964,-0.29999999999999893,3.9000000000000004,0.20000000000000107,-0.6000000000000014,0.0
South_Asia,False,True,False,True,False,4,0.29999999999999893,-0.10000000000000142,0.8000000000000007,4.0,-0.6999999999999993,0.29999999999999893,0.0
Eastern_Europe,True,False,False,True,False,2,0.09999999999999964,0.0,-0.8000000000000007,3.8000000000000007,-0.3000000000000007,-0.5999999999999996,0.20000000000000107
North_America_Mexico,False,True,False,False,False,5,0.20000000000000107,-0.20000000000000107,0.0,3.8000000000000007,0.1999999999999993,0.0,0.5999999999999996
South_Asia,False,False,False,True,False,5,-0.09999999999999964,-0.40000000000000036,-0.29999999999999893,3.8000000000000007,0.40000000000000036,0.5,-0.5999999999999996
South_America,False,False,True,False,False,2,-0.20000000000000107,0.09999999999999964,-0.6999999999999993,3.9000000000000004,0.3000000000000007,0.3999999999999986,0.20000000000000107
Southeast_Asia,False,True,False,False,True,2,-0.1999999999999993,0.3000000000000007,0.0,4.0,-0.5999999999999996,0.40000000000000036,-0.09999999999999964
North_America,True,False,False,False,True,1,0.5,0.09999999999999964,-0.5,4.0,-0.20000000000000107,-0.6999999999999993,-0.3000000000000007
Africa,True,False,False,True,False,3,0.3000000000000007,-0.09999999999999964,-0.8000000000000007,3.9000000000000004,-0.09999999999999964,-0.5999999999999996,0.0
Eastern_Europe,False,False,True,False,False,4,-0.09999999999999964,-0.20000000000000107,-0.5,4.1,0.1999999999999993,0.40000000000000036,0.5
East_Asia,True,False,False,False,True,4,0.5999999999999996,0.0,-0.5,4.0,-0.5999999999999996,-0.5,0.0
Western_Europe,True,False,False,True,False,3,0.1999999999999993,0.7000000000000011,-0.5,4.1,-0.40000000000000036,-0.7999999999999989,-0.5
South_America,True,False,False,False,False,1,0.09999999999999964,0.7000000000000011,-0.7999999999999998,3.8000000000000007,-0.5999999999999996,-0.3000000000000007,0.20000000000000107
Western_Europe,False,False,True,True,False,3,0.0,-0.7999999999999989,0.1999999999999993,4.1,0.20000000000000107,0.0,-0.20000000000000107
Africa,False,True,False,False,True,3,-0.09999999999999964,-0.1999999999999993,0.3999999999999986,3.9000000000000004,-0.8000000000000007,-0.29999999999999893,0.29999999999999893
South_Asia,True,False,False,False,False,1,0.09999999999999964,0.09999999999999964,-0.7999999999999989,3.5999999999999996,-0.5,-0.5,-0.40000000000000036
Middle_East,False,False,False,False,False,1,-0.3000000000000007,-0.3000000000000007,-0.29999999999999893,3.9000000000000004,0.1999999999999993,-0.40000000000000036,-1.2000000000000002
South_Asia,False,False,True,False,False,3,-0.5999999999999996,-0.10000000000000142,-0.5999999999999996,3.8000000000000007,0.40000000000000036,-0.10000000000000142,0.7000000000000011
Africa,False,True,False,False,False,1,0.7000000000000011,0.20000000000000107,0.5,3.8000000000000007,-0.3000000000000007,-0.1999999999999993,0.0
South_Asia,False,False,False,True,False,2,-0.3000000000000007,-0.7000000000000011,0.5,3.8000000000000007,0.0,0.5999999999999996,-0.5
East_Asia,False,True,False,True,False,3,0.09999999999999964,0.09999999999999964,0.5999999999999996,4.199999999999999,0.0,-0.5999999999999996,0.7000000000000011
Africa,True,False,False,True,False,4,0.5,0.3000000000000007,-0.40000000000000036,4.1,0.09999999999999964,-0.1999999999999993,-0.09999999999999964
Africa,False,True,False,True,False,5,-0.09999999999999964,0.3000000000000007,0.1999999999999993,4.0,-0.9000000000000004,-0.3999999999999986,0.5
Western_Europe,True,False,False,False,False,2,0.5,-0.09999999999999964,-0.09999999999999964,4.0,-0.5999999999999996,-0.10000000000000142,0.20000000000000107
Africa,False,False,False,False,False,5,0.0,-0.5999999999999996,0.09999999999999964,3.5,-0.1999999999999993,0.20000000000000107,-1.2000000000000002
Western_Europe,False,False,True,True,False,2,-0.5999999999999996,-0.5999999999999996,-0.10000000000000142,3.9000000000000004,-0.40000000000000036,0.6999999999999993,1.0999999999999996
Western_Europe,False,True,False,True,False,2,0.0,0.20000000000000107,0.09999999999999964,4.1,-0.1999999999999993,-0.1999999999999993,0.5
Western_Europe,True,False,False,True,False,3,0.7000000000000011,0.20000000000000107,-1.0,4.0,-0.5999999999999996,-0.40000000000000036,-0.20000000000000107
Southeast_Asia,True,False,False,False,False,4,0.20000000000000107,-0.09999999999999964,-1.0,3.9000000000000004,-0.1999999999999993,-0.40000000000000036,-0.10000000000000142
Middle_East,False,True,False,True,False,1,0.3000000000000007,0.09999999999999964,0.09999999999999964,4.0,-0.7000000000000011,0.40000000000000036,0.40000000000000036
Africa,False,True,False,False,False,4,0.5,0.5,0.5,3.9000000000000004,-0.3000000000000007,-0.40000000000000036,0.6999999999999993
Eastern_Europe,True,False,False,False,True,4,0.7000000000000011,0.29999999999999893,-1.0,4.0,0.1999999999999993,-0.6999999999999993,-0.1999999999999993
East_Asia,False,False,False,False,False,1,-0.40000000000000036,0.0,-0.6000000000000014,3.8000000000000007,0.8000000000000007,-0.5,-1.0999999999999996
Oceania,False,True,False,False,False,5,0.0,-0.5,0.3000000000000007,4.0,-0.8000000000000007,0.09999999999999964,0.1999999999999993
North_America,False,False,False,True,False,2,-0.5,0.0,0.1999999999999993,3.8000000000000007,0.40000000000000036,-0.40000000000000036,-0.5999999999999996
Africa,False,True,False,False,True,2,0.0,-0.09999999999999964,0.3000000000000007,3.6999999999999993,-0.7999999999999989,0.10000000000000142,0.09999999999999964
Western_Europe,False,False,False,False,False,4,-1.1000000000000014,-0.29999999999999893,0.1999999999999993,3.9000000000000004,0.5999999999999996,-0.5,-0.6999999999999993
Western_Europe,True,False,False,False,True,2,-0.20000000000000107,0.20000000000000107,-0.09999999999999964,3.9000000000000004,-0.5,-0.6999999999999993,-0.40000000000000036
Western_Europe,True,False,False,False,True,4,-0.20000000000000107,0.5999999999999996,-0.5,4.1,-0.40000000000000036,-0.1999999999999993,-0.40000000000000036
South_America,False,False,False,False,False,4,-1.0,-0.1999999999999993,-0.1999999999999993,3.5,-0.3000000000000007,0.0,-1.0
Western_Europe,False,True,False,True,False,3,0.09999999999999964,-0.3000000000000007,0.20000000000000107,4.0,0.0,-0.3000000000000007,0.3000000000000007
Southeast_Asia,False,False,False,False,False,3,-1.0,-0.6999999999999993,-0.29999999999999893,3.5999999999999996,-0.20000000000000107,-0.40000000000000036,-0.5
East_Asia,False,True,False,False,False,3,-0.09999999999999964,0.40000000000000036,-0.20000000000000107,4.1,0.09999999999999964,-0.3000000000000007,0.20000000000000107
Western_Europe,False,True,False,True,False,2,0.29999999999999893,0.3000000000000007,-0.09999999999999964,4.300000000000001,-0.40000000000000036,0.20000000000000107,0.1999999999999993
Africa,False,False,True,True,False,5,-0.3000000000000007,-0.29999999999999893,-0.5999999999999996,3.8000000000000007,0.09999999999999964,0.7000000000000011,0.7999999999999989
North_America,False,False,True,True,False,2,-0.3000000000000007,-0.3000000000000007,-0.7999999999999989,4.0,-0.40000000000000036,0.6000000000000014,0.3999999999999986
East_Asia,False,False,False,True,False,5,-0.40000000000000036,-0.3000000000000007,-0.1999999999999993,3.9000000000000004,-0.40000000000000036,0.1999999999999993,-0.7000000000000011
Western_Europe,False,False,False,True,False,2,-0.5,-0.6999999999999993,0.29999999999999893,3.9000000000000004,-0.3000000000000007,0.09999999999999964,-0.3999999999999986
North_America,False,False,True,True,False,1,-0.5999999999999996,-0.10000000000000142,-0.5,4.0,-0.20000000000000107,-0.1999999999999993,0.6999999999999993
North_America_Mexico,True,False,False,False,False,2,0.7000000000000011,0.0,-0.7999999999999998,3.5999999999999996,-0.5,0.0,-0.1999999999999993
Africa,False,False,False,False,False,5,-0.9000000000000004,0.20000000000000107,-0.29999999999999893,3.5999999999999996,0.09999999999999964,0.5,-0.5
Southeast_Asia,False,False,True,True,False,2,0.0,-0.6999999999999993,-0.20000000000000107,4.199999999999999,0.20000000000000107,0.7000000000000011,0.3999999999999986
East_Asia,False,True,False,False,False,2,-0.10000000000000142,-0.09999999999999964,0.09999999999999964,3.9000000000000004,-0.40000000000000036,-0.40000000000000036,-0.3000000000000007
South_Asia,False,True,False,True,False,2,0.6999999999999993,-0.20000000000000107,0.6000000000000014,4.1,-0.1999999999999993,0.1999999999999993,0.20000000000000107
Africa,False,False,True,False,False,1,-0.6999999999999993,-0.6999999999999993,-0.3000000000000007,3.8000000000000007,-0.3000000000000007,0.20000000000000107,0.1999999999999993
North_America,False,False,False,False,False,2,-0.40000000000000036,0.09999999999999964,-0.40000000000000036,3.8000000000000007,0.3000000000000007,-0.09999999999999964,-0.2999999999999998
Middle_East,True,False,False,True,False,1,-0.1999999999999993,0.5999999999999996,-0.40000000000000036,3.9000000000000004,0.29999999999999893,-0.3000000000000007,-0.3000000000000007
South_Asia,True,False,False,True,False,1,0.7999999999999989,0.0,-0.5,3.8000000000000007,-0.29999999999999893,0.1999999999999993,-0.40000000000000036
Africa,True,False,False,True,False,5,0.0,0.0,-0.9000000000000004,3.5,0.29999999999999893,-0.09999999999999964,-0.5
Africa,False,True,False,False,False,2,0.6999999999999993,-0.1999999999999993,0.40000000000000036,4.0,0.20000000000000107,0.5,0.29999999999999893
South_America,True,False,False,True,False,3,0.5,-0.09999999999999964,-0.8999999999999995,3.6999999999999993,-0.5,-0.40000000000000036,0.0
South_Asia,False,False,False,False,False,4,-0.7000000000000011,-0.6000000000000014,0.0,3.5999999999999996,0.40000000000000036,0.1999999999999993,-1.0999999999999996
Africa,False,True,False,True,False,3,-0.09999999999999964,0.40000000000000036,0.1999999999999993,3.6999999999999993,0.1999999999999993,-0.09999999999999964,0.09999999999999964
South_America,True,False,False,False,False,2,-0.09999999999999964,0.7000000000000011,-0.09999999999999964,4.0,0.09999999999999964,0.1999999999999993,0.0
South_America,True,False,False,True,False,3,0.09999999999999964,0.40000000000000036,-0.8999999999999995,3.5999999999999996,-0.5999999999999996,-0.7000000000000011,-0.40000000000000036
Middle_East,False,True,False,False,False,3,-0.20000000000000107,-0.5,-0.1999999999999993,3.9000000000000004,-0.7000000000000011,-0.3000000000000007,-0.1999999999999993
Oceania,False,False,True,False,False,3,-0.5,0.09999999999999964,-0.3000000000000007,4.0,0.09999999999999964,0.29999999999999893,0.6999999999999993
South_America,False,True,False,False,False,2,-0.09999999999999964,0.3999999999999986,0.8000000000000007,4.0,-0.3000000000000007,-0.20000000000000107,0.6000000000000014
Western_Europe,False,False,False,False,False,3,-1.0999999999999996,-0.6999999999999993,0.5,3.8000000000000007,-0.29999999999999893,-0.1999999999999993,-1.3000000000000007
South_America,False,True,False,False,False,2,-0.09999999999999964,0.20000000000000107,0.0,4.0,-0.3000000000000007,0.29999999999999893,0.5
South_Asia,False,False,False,True,False,3,-0.40000000000000036,-0.6000000000000014,0.10000000000000142,3.5999999999999996,-0.1999999999999993,0.5,-1.0
South_Asia,False,False,False,True,False,3,-0.3000000000000007,-0.20000000000000107,0.0,3.6999999999999993,-0.09999999999999964,0.5999999999999996,-1.0999999999999996
Southeast_Asia,False,True,False,True,False,4,0.5,0.20000000000000107,0.1999999999999993,4.1,-1.0,-0.5,0.0
Western_Europe,True,False,False,True,False,5,0.09999999999999964,0.8000000000000007,-0.6999999999999993,4.199999999999999,-0.09999999999999964,0.10000000000000142,-0.7000000000000011
Southeast_Asia,False,False,False,False,False,3,-0.1999999999999993,-0.5999999999999996,-0.09999999999999964,3.8000000000000007,-0.09999999999999964,-0.5,-0.6999999999999993
East_Asia,True,False,False,False,False,3,0.3000000000000007,0.3000000000000007,-1.0,4.1,0.09999999999999964,-0.1999999999999993,0.09999999999999964
East_Asia,False,False,False,True,False,1,-0.9000000000000004,0.09999999999999964,-0.20000000000000107,3.9000000000000004,0.8000000000000007,0.0,-1.0999999999999996
East_Asia,False,False,False,False,False,4,-0.6999999999999993,-0.6999999999999993,0.0,3.9000000000000004,-0.29999999999999893,0.09999999999999964,-0.40000000000000036
Oceania,False,True,False,True,False,4,0.40000000000000036,-0.5,0.6999999999999993,4.1,-0.20000000000000107,0.5,0.40000000000000036
